OSEBuildingID,DataYear,NumberofBuildings,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,building_rise,LargestUseType,SecondLargestUseType,ThirdLargestUseType,zip_code,building_age,building_age_bin,area_per_floor,distance(km)
21321,2016,1.0,0,23230.0,0.0,0.0,60.0,1333432.125,9.3,(1-4) LR Low Rise,shops,none,none,98101,81.0,80 à 100,12960.0,0.6904434685772349
21322,2016,1.0,0,15609.0,6104.0,0.0,17.0,2883139.0,73.61,(1-4) LR Low Rise,office,shops,none,98101,94.0,80 à 100,7631.25,0.7302122554508813
21328,2016,1.0,0,52284.0,0.0,0.0,,8476183.0,101.34,(1-4) LR Low Rise,hospital,none,none,98101,58.0,40 à 60,12310.75,0.6144841806562337
21336,2016,0.0,0,20411.0,0.0,0.0,,2014475.875,71.23,(1-4) LR Low Rise,other,none,none,98104,110.0,> 100,6803.666666666667,0.9725665983320364
21351,2016,1.0,10285,21571.0,0.0,0.0,2.0,2946756.25,85.55,(1-4) LR Low Rise,office,none,none,98122,60.0,40 à 60,10285.0,1.1257593741731473
21353,2016,1.0,0,41632.0,31917.0,0.0,90.0,2828950.5,107.45,(1-4) LR Low Rise,office,unheated,none,98122,112.0,> 100,24516.333333333332,1.0218786095061057
21364,2016,1.0,11400,45780.0,4500.0,0.0,,10834087.0,462.4,(5-9) MR Mid Rise,school,parking,none,98122,34.0,20 à 40,6876.0,1.298157970546012
21365,2016,0.0,0,50000.0,0.0,0.0,42.0,3735308.5,60.04,(1-4) LR Low Rise,office,none,none,other,59.0,40 à 60,13038.333333333334,1.2952317442266592
21366,2016,1.0,0,35886.0,1184.0,436.0,,1107290.625,55.61,(1-4) LR Low Rise,other,office,other,98101,106.0,> 100,12679.333333333334,0.8347128571197981
21367,2016,1.0,0,53000.0,17600.0,0.0,55.0,2465983.5,123.41,(1-4) LR Low Rise,unheated,parking,none,98104,60.0,40 à 60,12598.666666666666,0.9268796050476446
21380,2016,1.0,0,18380.0,6060.0,3304.0,,5355753.0,37.34,(1-4) LR Low Rise,office,other,datacenter,98107,29.0,20 à 40,27744.0,5.669149341562956
21382,2016,1.0,0,36444.0,0.0,0.0,80.0,161311.0938,1.12,(1-4) LR Low Rise,unheated,none,none,98107,62.0,60 à 80,36444.0,5.912099499306073
21388,2016,1.0,0,27553.0,0.0,0.0,63.0,966677.125,31.61,(1-4) LR Low Rise,unheated,none,none,98107,72.0,60 à 80,27553.0,5.418570696912891
21389,2016,3.0,0,57310.0,0.0,0.0,,1253745.5,34.87,(1-4) LR Low Rise,distribution center,none,none,98107,71.0,60 à 80,57310.0,5.292379401075326
21391,2016,1.0,0,10109.0,7016.0,3609.0,,989079.5,16.57,(1-4) LR Low Rise,office,other,shops,98109,102.0,> 100,12960.0,0.8547187905302139
21396,2016,1.0,0,40686.0,0.0,0.0,,2106073.5,73.0,(1-4) LR Low Rise,shops,none,none,98109,103.0,> 100,13562.0,0.8924369791332661
21397,2016,1.0,0,45271.0,0.0,0.0,57.0,2553763.5,82.72,(1-4) LR Low Rise,shops,none,none,98109,58.0,40 à 60,22635.5,0.9386300483443176
21398,2016,1.0,12180,28380.0,0.0,0.0,62.0,1372213.375,35.77,(1-4) LR Low Rise,office,none,none,98109,102.0,> 100,5400.0,0.9782569249158722
21399,2016,1.0,0,329850.0,162894.0,11846.0,77.0,28053172.0,487.53,(5-9) MR Mid Rise,office,parking,other,98109,13.0,0 à 20,101632.0,0.7912878994813517
21401,2016,1.0,0,23730.0,0.0,0.0,95.0,966907.375,32.09,(1-4) LR Low Rise,office,none,none,98109,96.0,80 à 100,8725.333333333334,0.8536705449485006
21413,2016,1.0,0,37481.0,0.0,0.0,1.0,7442314.5,73.48,(1-4) LR Low Rise,office,parking,none,98109,96.0,80 à 100,37740.0,1.3482726437789874
21418,2016,1.0,0,49847.0,0.0,0.0,,5277482.5,184.09,(1-4) LR Low Rise,other,none,none,98109,61.0,60 à 80,26000.0,1.6430690418590639
21424,2016,1.0,0,23241.0,0.0,0.0,66.0,739210.5,20.64,(1-4) LR Low Rise,unheated,none,none,98109,13.0,0 à 20,7747.0,1.4861428439416622
21425,2016,1.0,0,155795.0,0.0,0.0,,17673018.0,255.83,(1-4) LR Low Rise,other,none,none,98109,60.0,40 à 60,155795.0,1.3474826832606748
21432,2016,1.0,0,21018.0,0.0,0.0,,1761137.5,24.62,(1-4) LR Low Rise,other,none,none,98109,20.0,0 à 20,21018.0,1.6430690418590639
21433,2016,1.0,0,28631.0,0.0,0.0,,5903015.0,192.12,(1-4) LR Low Rise,other,none,none,98109,24.0,20 à 40,30533.0,1.6430690418590639
21435,2016,1.0,0,50000.0,0.0,0.0,,17686444.0,523.95,(1-4) LR Low Rise,other,none,none,98109,61.0,60 à 80,16985.5,1.2507465938130757
21436,2016,1.0,0,33000.0,0.0,0.0,,2485521.0,41.06,(1-4) LR Low Rise,other,none,none,98109,30.0,20 à 40,20300.0,1.4872983207740096
21438,2016,1.0,0,38038.0,19600.0,0.0,84.0,2003807.75,13.97,(1-4) LR Low Rise,office,parking,none,98109,23.0,20 à 40,9509.5,0.6212479448972692
21442,2016,1.0,24596,41591.0,21350.0,0.0,92.0,2524228.25,77.8,(1-4) LR Low Rise,office,parking,none,98109,15.0,0 à 20,10000.0,0.5319291806496907
21443,2016,1.0,6062,35404.0,5000.0,1250.0,1.0,9190442.0,234.03,(1-4) LR Low Rise,office,hospital,parking,98109,94.0,80 à 100,11801.333333333334,0.5564229508088425
21445,2016,1.0,100800,120548.0,88960.0,5436.0,92.0,7429423.0,86.51,(5-9) MR Mid Rise,office,parking,shops,98109,9.0,0 à 20,4985.0,0.5430162087896488
21447,2016,1.0,0,22341.0,8214.0,5225.0,77.0,1912760.75,13.33,(1-4) LR Low Rise,office,shops,parking,98109,96.0,80 à 100,8945.0,0.5898377830489657
21459,2016,1.0,7308,8061.0,8000.0,2095.0,41.0,564754.1875,3.94,(1-4) LR Low Rise,office,parking,shops,98109,58.0,40 à 60,4456.0,1.82819781212628
21464,2016,1.0,0,49680.0,0.0,0.0,,2844685.0,119.34,(1-4) LR Low Rise,other,none,none,98109,56.0,40 à 60,49680.0,1.5681216373805327
21465,2016,1.0,0,36314.0,0.0,0.0,,1832808.75,44.33,(1-4) LR Low Rise,other,none,none,98109,60.0,40 à 60,36314.0,1.5488842289200269
21468,2016,1.0,0,11888.0,4329.0,4029.0,,1257774.625,8.77,(1-4) LR Low Rise,other,shops,shops,98101,106.0,> 100,12960.0,0.9228427282300417
21469,2016,1.0,0,25500.0,8500.0,0.0,72.0,2071670.25,77.48,(1-4) LR Low Rise,office,shops,none,98101,103.0,> 100,11921.5,0.8089069961604598
21478,2016,1.0,0,15614.0,9240.0,8199.0,,5437110.5,98.28,(1-4) LR Low Rise,shops,shops,other,98101,122.0,> 100,24640.0,0.9844725118167391
21481,2016,1.0,0,22669.0,10455.0,3668.0,,3778355.0,26.34,(1-4) LR Low Rise,residential,shops,shops,98101,80.0,60 à 80,11375.0,0.9133233032200012
21482,2016,1.0,0,17114.0,6426.0,1840.0,,6901554.0,218.79,(1-4) LR Low Rise,shops,other,office,98101,110.0,> 100,12690.0,0.9238021295429794
21483,2016,1.0,0,20895.0,16260.0,3560.0,,2827772.75,44.89,(5-9) MR Mid Rise,office,shops,unheated,98101,107.0,> 100,6785.833333333333,1.0216210386432216
21488,2016,1.0,34800,36036.0,27594.0,13945.0,91.0,1717130.875,11.97,(1-4) LR Low Rise,parking,office,shops,98121,32.0,20 à 40,11816.25,1.0218227737819183
21495,2016,1.0,0,36160.0,0.0,0.0,47.0,1862176.875,12.98,(1-4) LR Low Rise,office,none,none,98101,112.0,> 100,9040.0,0.8710194154597372
21496,2016,1.0,0,6455.0,5813.0,5581.0,,5136604.5,143.34,(1-4) LR Low Rise,shops,office,other,98101,104.0,> 100,34617.0,0.911875607850134
21505,2016,1.0,0,68048.0,0.0,0.0,100.0,1634178.25,14.13,(5-9) MR Mid Rise,office,none,none,98121,113.0,> 100,13380.0,0.9966332047034568
21506,2016,1.0,0,12714.0,11592.0,2836.0,,2160420.0,75.99,(1-4) LR Low Rise,office,residential,shops,98121,112.0,> 100,9780.0,0.9551609924384703
21508,2016,0.0,0,22710.0,0.0,0.0,,287763.5,2.01,(1-4) LR Low Rise,other,none,none,98121,92.0,80 à 100,11355.0,0.9423333458747836
21515,2016,1.0,13540,36959.0,13540.0,0.0,13.0,3205182.5,22.46,(1-4) LR Low Rise,office,parking,none,98102,22.0,20 à 40,12319.666666666666,2.3383484827734176
21520,2016,1.0,9605,57972.0,0.0,0.0,68.0,3600571.25,41.22,(5-9) MR Mid Rise,office,parking,none,98104,58.0,40 à 60,8972.0,2.299216803575196
21521,2016,1.0,0,45960.0,0.0,0.0,56.0,4167253.75,182.81,(1-4) LR Low Rise,school,none,none,98102,92.0,80 à 100,22980.0,2.07653430156539
21530,2016,1.0,0,21128.0,0.0,0.0,97.0,436604.0938,3.04,(1-4) LR Low Rise,office,none,none,98109,63.0,60 à 80,10564.0,0.958555573772946
21533,2016,1.0,0,108763.0,105499.0,58152.0,,9155568.0,220.26,(1-4) LR Low Rise,hotel-like,parking,residential,98109,14.0,0 à 20,68610.5,0.8677409028958345
21534,2016,1.0,0,54150.0,650.0,0.0,,1539066.375,10.73,(1-4) LR Low Rise,office,datacenter,none,98109,9.0,0 à 20,17184.0,0.8870317976763338
21535,2016,1.0,0,38500.0,0.0,0.0,37.0,2804534.0,75.25,(1-4) LR Low Rise,hotel-like,none,none,98109,63.0,60 à 80,9630.0,0.9156413993915299
21537,2016,1.0,4256,19000.0,0.0,0.0,95.0,867184.375,30.22,(1-4) LR Low Rise,hotel-like,none,none,98109,61.0,60 à 80,8310.0,0.9941915540743427
21546,2016,1.0,0,27338.0,0.0,0.0,56.0,581289.0,4.05,(1-4) LR Low Rise,unheated,none,none,98109,62.0,60 à 80,27338.0,0.6788138315426677
21795,2016,1.0,65640,65000.0,20000.0,0.0,,2045592.0,77.76,(1-4) LR Low Rise,parking,school,none,98102,23.0,20 à 40,10055.0,3.1077980603110875
21549,2016,1.0,0,20649.0,13767.0,2000.0,,12015936.0,422.45,(1-4) LR Low Rise,hospital,office,parking,98119,60.0,40 à 60,17208.0,2.250119410387453
21550,2016,1.0,0,45864.0,0.0,0.0,94.0,2590622.0,115.43,(1-4) LR Low Rise,office,none,none,98119,92.0,80 à 100,15288.0,1.8758771371087477
21557,2016,1.0,0,61099.0,0.0,0.0,23.0,3485865.5,104.91,(1-4) LR Low Rise,school,none,none,98125,23.0,20 à 40,24626.0,12.378778642534057
21580,2016,1.0,0,33176.0,15000.0,0.0,89.0,1426279.5,35.96,(1-4) LR Low Rise,office,parking,none,98102,35.0,20 à 40,11058.666666666666,1.9421419586951723
21582,2016,1.0,3764,10751.0,8044.0,2635.0,,1878742.875,55.95,(1-4) LR Low Rise,shops,office,office,98102,29.0,20 à 40,7143.333333333333,1.9128813232079551
21611,2016,1.0,0,21948.0,0.0,0.0,80.0,326001.1875,2.27,(10+) HR High Rise,unheated,none,none,98108,45.0,40 à 60,221.6969696969697,7.630140485248096
21613,2016,1.0,0,30095.0,1096.0,0.0,,5876439.0,167.98,(1-4) LR Low Rise,other,unheated,none,other,95.0,80 à 100,10397.0,4.187398293014568
21617,2016,1.0,0,31303.0,3468.0,840.0,,3040978.0,111.73,(1-4) LR Low Rise,shops,shops,office,98125,75.0,60 à 80,37377.0,11.928690740705685
21622,2016,1.0,0,16768.0,6837.0,5775.0,33.0,856088.625,5.97,(1-4) LR Low Rise,unheated,office,other,98108,45.0,40 à 60,29380.0,8.616747233685127
21656,2016,1.0,0,22688.0,0.0,0.0,87.0,331675.0,7.07,(1-4) LR Low Rise,unheated,none,none,98122,100.0,80 à 100,11344.0,1.7422441827186494
21687,2016,1.0,0,22364.0,0.0,0.0,,1467029.75,54.44,(1-4) LR Low Rise,school,parking,none,98118,60.0,40 à 60,11182.0,7.050273673234998
21689,2016,1.0,0,40738.0,0.0,0.0,84.0,1903455.875,13.27,(1-4) LR Low Rise,office,none,none,98118,40.0,20 à 40,20631.0,8.44502514259461
21716,2016,1.0,0,26580.0,11497.0,0.0,,7408342.0,92.45,(1-4) LR Low Rise,office,datacenter,none,98109,69.0,60 à 80,21591.5,1.0679270120828788
21723,2016,1.0,0,45680.0,0.0,0.0,79.0,2077039.375,86.81,(1-4) LR Low Rise,unheated,none,none,98115,114.0,> 100,15226.666666666666,7.832482422453858
21741,2016,1.0,0,726000.0,0.0,0.0,8.0,37797084.0,913.07,(10+) HR High Rise,hotel-like,none,none,98109,16.0,0 à 20,51724.857142857145,0.3725942385765881
21768,2016,1.0,0,18278.0,15212.0,0.0,96.0,531737.1875,3.71,(1-4) LR Low Rise,unheated,office,none,98106,65.0,60 à 80,23562.0,9.630602898823025
21772,2016,1.0,0,10292.0,10200.0,0.0,,910718.6875,6.35,(1-4) LR Low Rise,office,other,none,98107,23.0,20 à 40,7211.0,5.23227624806233
21783,2016,1.0,0,18373.0,2728.0,0.0,,675772.875,27.97,(1-4) LR Low Rise,unheated,office,none,98108,33.0,20 à 40,21101.0,6.178346677892659
21784,2016,1.0,0,45594.0,0.0,0.0,75.0,1351267.875,9.42,(1-4) LR Low Rise,distribution center,none,none,98108,108.0,> 100,22797.0,6.174454184176124
21785,2016,1.0,0,26660.0,0.0,0.0,,2241280.5,15.62,(1-4) LR Low Rise,other,none,none,98108,72.0,60 à 80,26660.0,7.329275162133453
21786,2016,1.0,0,21780.0,6346.0,0.0,44.0,870625.8125,18.63,(1-4) LR Low Rise,unheated,office,none,98108,47.0,40 à 60,28126.0,6.194284129157392
21787,2016,1.0,0,35000.0,0.0,0.0,53.0,378714.4063,2.64,(1-4) LR Low Rise,unheated,none,none,98108,58.0,40 à 60,35000.0,7.573491827764224
21792,2016,1.0,0,26150.0,0.0,0.0,6.0,1208407.625,26.55,(1-4) LR Low Rise,unheated,none,none,98108,60.0,40 à 60,26150.0,7.425019685287008
21793,2016,1.0,0,24000.0,0.0,0.0,73.0,1088556.25,7.59,(1-4) LR Low Rise,office,none,none,98108,55.0,40 à 60,12000.0,7.391563455165365
21794,2016,1.0,0,40809.0,0.0,0.0,38.0,2478045.5,73.26,(5-9) MR Mid Rise,school,none,none,98102,54.0,40 à 60,8718.8,3.1077980603110875
21822,2016,1.0,0,25580.0,2500.0,0.0,,794724.625,18.54,(1-4) LR Low Rise,distribution center,office,none,98103,110.0,> 100,28080.0,4.705964820744977
21879,2016,1.0,0,51298.0,0.0,0.0,85.0,5655578.0,203.73,(1-4) LR Low Rise,hotel-like,none,none,98133,68.0,60 à 80,25649.0,12.36593626956719
21883,2016,1.0,0,22898.0,0.0,0.0,100.0,265774.9063,1.85,(1-4) LR Low Rise,unheated,parking,none,98133,60.0,40 à 60,22047.0,12.314370271429697
21893,2016,1.0,0,31600.0,0.0,0.0,3.0,3363535.5,103.28,(1-4) LR Low Rise,unheated,none,none,98108,43.0,40 à 60,31600.0,10.569733907959641
21894,2016,1.0,0,35289.0,0.0,0.0,63.0,876425.0,23.9,(1-4) LR Low Rise,unheated,none,none,98108,15.0,0 à 20,35289.0,10.69010452024537
21896,2016,1.0,0,30000.0,0.0,0.0,50.0,1750419.0,80.09,(1-4) LR Low Rise,unheated,none,none,98108,41.0,40 à 60,28920.0,10.831023514337325
21897,2016,1.0,0,22176.0,0.0,0.0,60.0,736428.625,32.77,(1-4) LR Low Rise,unheated,none,none,98108,44.0,40 à 60,22176.0,10.794683344403097
21904,2016,1.0,0,39541.0,0.0,0.0,38.0,3568419.5,24.88,(1-4) LR Low Rise,office,parking,none,98125,48.0,40 à 60,13309.0,9.442206468394657
21905,2016,1.0,0,23320.0,7290.0,0.0,,4294550.0,135.81,(1-4) LR Low Rise,other,office,none,98115,43.0,40 à 60,30610.0,9.2360706873497
21907,2016,1.0,6350,26930.0,0.0,0.0,64.0,1002995.0,6.99,(1-4) LR Low Rise,office,none,none,98115,42.0,40 à 60,10290.0,9.370682966060503
21909,2016,1.0,0,65069.0,0.0,0.0,76.0,2890379.0,49.62,(1-4) LR Low Rise,office,parking,none,98115,54.0,40 à 60,19372.5,9.468043387749272
21913,2016,1.0,0,20296.0,0.0,0.0,,855665.125,5.97,(1-4) LR Low Rise,unheated,none,none,98105,63.0,60 à 80,10148.0,6.03723346717335
21916,2016,1.0,0,10388.0,8116.0,3200.0,,1261634.5,27.41,(1-4) LR Low Rise,office,office,shops,98105,77.0,60 à 80,11067.5,5.994379183459554
21917,2016,1.0,0,35066.0,3312.0,0.0,86.0,1645605.125,53.73,(1-4) LR Low Rise,office,parking,none,98105,55.0,40 à 60,12792.666666666666,5.964274876409631
21920,2016,1.0,0,33576.0,0.0,0.0,64.0,1275231.75,49.73,(1-4) LR Low Rise,unheated,none,none,98105,42.0,40 à 60,16788.0,5.9740530148863655
21921,2016,1.0,0,34982.0,0.0,0.0,21.0,10642754.0,225.67,(1-4) LR Low Rise,shops,parking,none,98105,47.0,40 à 60,33005.0,5.878943304623291
21945,2016,1.0,0,23483.0,10360.0,8509.0,,729397.1875,5.08,(1-4) LR Low Rise,parking,shops,office,98104,41.0,40 à 60,20971.0,1.03615388777869
21955,2016,1.0,0,20000.0,3910.0,0.0,,873577.3125,15.11,(1-4) LR Low Rise,office,shops,none,other,95.0,80 à 100,7970.0,5.548661433342658
21964,2016,1.0,0,21765.0,0.0,0.0,80.0,431390.4063,17.38,(1-4) LR Low Rise,unheated,none,none,98107,112.0,> 100,10882.5,7.47377852376186
22062,2016,1.0,0,1719643.0,318960.0,0.0,,114648520.0,3243.48,(1-4) LR Low Rise,campus,parking,none,98122,83.0,80 à 100,1100000.0,1.3988702148176044
22078,2016,1.0,0,26560.0,0.0,0.0,1.0,1751483.875,64.88,(1-4) LR Low Rise,unheated,none,none,98122,121.0,> 100,13280.0,2.029447270754362
22095,2016,1.0,0,20140.0,0.0,0.0,49.0,116486.6016,0.81,(1-4) LR Low Rise,unheated,none,none,98103,65.0,60 à 80,10070.0,3.8490360121294827
22139,2016,1.0,0,38845.0,6000.0,0.0,82.0,6917280.0,215.56,(1-4) LR Low Rise,shops,parking,none,98118,30.0,20 à 40,19422.5,9.43113495850799
22142,2016,1.0,0,25946.0,0.0,0.0,40.0,7619445.0,173.75,(1-4) LR Low Rise,shops,parking,none,98118,69.0,60 à 80,26092.0,9.530990908943135
22163,2016,1.0,0,25500.0,0.0,0.0,98.0,1213869.75,55.3,(1-4) LR Low Rise,office,none,none,98108,55.0,40 à 60,25500.0,7.305163439266204
22165,2016,1.0,0,37524.0,2596.0,0.0,,1242311.5,25.09,(1-4) LR Low Rise,unheated,office,none,98108,61.0,60 à 80,41895.0,7.6276772219789235
22166,2016,1.0,0,56193.0,0.0,0.0,,2497942.75,46.9,(1-4) LR Low Rise,shops,none,none,98108,64.0,60 à 80,28096.5,7.492435371432746
22223,2016,1.0,0,35448.0,0.0,0.0,97.0,1379932.5,60.34,(1-4) LR Low Rise,school,none,none,98107,100.0,80 à 100,11816.0,6.886558014957938
22230,2016,1.0,0,29214.0,0.0,0.0,8.0,9336239.0,208.53,(1-4) LR Low Rise,shops,none,none,98107,56.0,40 à 60,29214.0,6.702897256777697
22240,2016,1.0,43035,47034.0,0.0,0.0,34.0,14029480.0,384.85,(1-4) LR Low Rise,shops,parking,none,98107,22.0,20 à 40,46068.0,6.549866894427256
22252,2016,1.0,0,29880.0,4700.0,0.0,,1331122.125,45.38,(1-4) LR Low Rise,other,office,none,98125,61.0,60 à 80,32000.0,6.373042104035578
22259,2016,1.0,0,14840.0,9400.0,6900.0,,935580.3125,38.86,(1-4) LR Low Rise,other,shops,unheated,98107,112.0,> 100,15570.0,6.076628329405715
22261,2016,1.0,0,31932.0,9546.0,0.0,3.0,3035962.25,78.22,(1-4) LR Low Rise,unheated,office,none,98107,47.0,40 à 60,13826.0,6.104674132251872
22264,2016,1.0,0,39840.0,0.0,0.0,2.0,752104.0,5.24,(1-4) LR Low Rise,unheated,none,none,98107,42.0,40 à 60,39840.0,6.054729539634616
22312,2016,1.0,15576,15000.0,3100.0,0.0,,1533245.75,38.52,(1-4) LR Low Rise,other,other,none,98107,18.0,0 à 20,15000.0,7.070009956758172
22327,2016,1.0,0,21528.0,0.0,0.0,,306911.0938,6.61,(1-4) LR Low Rise,other,none,none,98107,98.0,80 à 100,10764.0,6.914605665906778
22332,2016,1.0,0,25828.0,0.0,0.0,,1094940.75,13.14,(1-4) LR Low Rise,shops,parking,none,98107,94.0,80 à 100,15000.0,7.0831532926526375
22420,2016,1.0,0,30554.0,0.0,0.0,,5274642.0,36.77,(1-4) LR Low Rise,other,none,none,98107,80.0,60 à 80,15043.5,7.168272273395131
22438,2016,1.0,0,40445.0,0.0,0.0,92.0,786253.6875,29.24,(1-4) LR Low Rise,unheated,none,none,98107,47.0,40 à 60,40445.0,6.065047064346996
22440,2016,1.0,0,23500.0,0.0,0.0,53.0,1137967.5,13.29,(1-4) LR Low Rise,shops,none,none,98107,26.0,20 à 40,23500.0,5.998832711322256
22454,2016,1.0,0,23067.0,0.0,0.0,82.0,1404253.75,31.79,(1-4) LR Low Rise,shops,none,none,98134,55.0,40 à 60,22420.0,6.990580326035565
22479,2016,1.0,0,25987.0,0.0,0.0,35.0,8518313.0,237.54,(1-4) LR Low Rise,shops,none,none,98119,61.0,60 à 80,25842.0,4.934514282024388
22480,2016,1.0,0,16766.0,9623.0,0.0,,1208035.375,8.42,(1-4) LR Low Rise,office,other,none,98119,30.0,20 à 40,8796.333333333334,5.025025698385914
22486,2016,1.0,0,25859.0,4000.0,0.0,88.0,858780.625,14.9,(1-4) LR Low Rise,office,parking,none,98119,40.0,20 à 40,8619.666666666666,5.131583953708883
22502,2016,1.0,0,20600.0,5000.0,0.0,1.0,1730600.625,34.26,(1-4) LR Low Rise,unheated,office,none,other,48.0,40 à 60,25600.0,6.5691827740329165
22504,2016,1.0,0,10200.0,0.0,0.0,,222255.9063,1.55,(1-4) LR Low Rise,other,none,none,other,57.0,40 à 60,23169.0,6.434382761869181
22509,2016,1.0,8399,33385.0,8399.0,0.0,89.0,1294615.25,9.03,(1-4) LR Low Rise,office,parking,none,other,14.0,0 à 20,8346.25,6.335917298670858
22511,2016,1.0,0,56884.0,0.0,0.0,71.0,1388345.125,37.49,(1-4) LR Low Rise,unheated,none,none,other,62.0,60 à 80,56884.0,6.596180034583482
22519,2016,1.0,0,32810.0,0.0,0.0,66.0,2017967.75,46.44,(1-4) LR Low Rise,shops,none,none,other,33.0,20 à 40,32810.0,8.990571399685757
22547,2016,1.0,0,30989.0,0.0,0.0,,97690.39844,0.68,(1-4) LR Low Rise,unheated,none,none,98119,42.0,40 à 60,10329.666666666666,4.460295039863801
22548,2016,1.0,0,39952.0,0.0,0.0,,57133.19922,0.4,(1-4) LR Low Rise,unheated,none,none,98119,107.0,> 100,13317.333333333334,4.434294410747868
22574,2016,1.0,0,20784.0,0.0,0.0,80.0,657385.8125,4.58,(1-4) LR Low Rise,office,none,none,98119,61.0,60 à 80,10011.0,5.276025802805523
22577,2016,1.0,0,18229.0,17200.0,0.0,89.0,520011.8125,14.81,(1-4) LR Low Rise,distribution center,unheated,none,98119,62.0,60 à 80,18249.0,5.244031525750042
22579,2016,1.0,0,31845.0,4101.0,0.0,,469499.8125,11.08,(1-4) LR Low Rise,distribution center,office,none,other,54.0,40 à 60,35946.0,6.618141667053555
22585,2016,1.0,5680,25184.0,4968.0,0.0,96.0,845044.125,5.94,(1-4) LR Low Rise,office,parking,none,other,15.0,0 à 20,6118.0,6.274037531372073
22607,2016,1.0,0,21617.0,0.0,0.0,71.0,727385.8125,5.07,(1-4) LR Low Rise,office,none,none,other,43.0,40 à 60,5591.25,6.049271968810809
22609,2016,1.0,0,30172.0,0.0,0.0,82.0,904059.875,6.3,(1-4) LR Low Rise,office,none,none,other,28.0,20 à 40,7543.0,5.983284833305869
22650,2016,1.0,0,42500.0,5091.0,0.0,100.0,241478.5938,1.68,(1-4) LR Low Rise,unheated,shops,none,98107,95.0,80 à 100,10625.0,6.3358340718064055
22654,2016,1.0,0,14448.0,5300.0,1460.0,,1121537.75,7.82,(1-4) LR Low Rise,office,shops,shops,98107,121.0,> 100,5758.0,6.794738984060973
22672,2016,1.0,4914,42850.0,2900.0,0.0,,7240274.0,303.81,(1-4) LR Low Rise,other,parking,none,98107,122.0,> 100,13612.0,6.690006471858262
22676,2016,1.0,0,23500.0,0.0,0.0,26.0,1686405.0,34.52,(1-4) LR Low Rise,office,none,none,98107,54.0,40 à 60,11750.0,6.463107047419333
22678,2016,1.0,0,22282.0,0.0,0.0,93.0,579888.3125,16.67,(1-4) LR Low Rise,office,none,none,98107,56.0,40 à 60,22282.0,6.377476997742398
22679,2016,1.0,0,24000.0,0.0,0.0,,502898.6875,17.39,(1-4) LR Low Rise,unheated,none,none,98107,120.0,> 100,12000.0,6.291735332211724
22684,2016,1.0,0,9500.0,8196.0,6700.0,,1995131.75,60.67,(1-4) LR Low Rise,shops,office,residential,98107,113.0,> 100,9028.333333333334,6.848545082045207
22801,2016,0.0,0,31991.0,2648.0,0.0,,8086943.5,309.14,(1-4) LR Low Rise,other,other,other,98125,26.0,20 à 40,14629.0,10.435365855548389
22804,2016,1.0,0,37500.0,0.0,0.0,58.0,2235765.5,44.26,(1-4) LR Low Rise,office,none,none,98125,91.0,80 à 100,18750.0,11.738201109931312
22810,2016,1.0,0,23983.0,0.0,0.0,61.0,1164364.75,33.28,(1-4) LR Low Rise,school,none,none,98125,92.0,80 à 100,7994.333333333333,12.843514410850402
22818,2016,1.0,0,20100.0,3500.0,0.0,22.0,809870.8125,30.49,(1-4) LR Low Rise,distribution center,unheated,none,98106,42.0,40 à 60,24100.0,6.5603388882464335
22834,2016,3.0,0,51515.0,0.0,0.0,5.0,3846501.25,128.66,(1-4) LR Low Rise,school,none,none,98105,18.0,0 à 20,15671.5,5.7553848762887085
22860,2016,1.0,22850,24052.0,23501.0,9561.0,,2450442.75,17.08,(1-4) LR Low Rise,parking,office,shops,98103,26.0,20 à 40,11020.666666666666,7.767079301367781
22863,2016,1.0,0,18000.0,2294.0,0.0,,1735995.75,67.45,(1-4) LR Low Rise,other,office,none,other,65.0,60 à 80,10147.0,6.04080605972476
22866,2016,1.0,10849,24008.0,0.0,0.0,64.0,1286817.375,8.97,(1-4) LR Low Rise,office,none,none,other,39.0,20 à 40,7430.5,5.899603224014325
22867,2016,1.0,15659,41707.0,12000.0,0.0,78.0,1755788.5,12.24,(1-4) LR Low Rise,office,parking,none,other,39.0,20 à 40,6512.0,5.8489680310119425
22881,2016,1.0,0,20176.0,19440.0,15490.0,,2189735.0,42.87,(1-4) LR Low Rise,office,other,unheated,98119,62.0,60 à 80,28822.0,5.152293241394967
22883,2016,1.0,0,25547.0,13950.0,0.0,9.0,1700057.375,28.28,(1-4) LR Low Rise,unheated,office,none,98119,67.0,60 à 80,19748.5,5.0088049761930105
22936,2016,1.0,0,53776.0,0.0,0.0,,3548858.25,121.9,(1-4) LR Low Rise,other,none,none,other,90.0,80 à 100,33087.0,2.174952464788555
